product,category,rating,review_title,sentence
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,now i am v
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Simply awesome,1st impression is the best impression
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Simply awesome,"really impressed with this piece it's premium look,display, built in quality, notch screen loved very much"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Simply awesome,"so many people said that it's battery was poor because of its 3000mAh,but in my opinion battery backup of honour 9n was good"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Simply awesome,"No lags, camera was really good"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Simply awesome,Thank you honor and Flipkart 😍
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,Very good compared to the earlier Lenovo K4 I was using
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,Fast and very receptive
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,The best part about the mobile is the stunning looks
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,Beats every other one hands down
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,"If you are someone like me who uses mostly WhatsApp, FB, little videos here and there, few calls, needs some decent pics then this is the phone"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,"Have been using it for a month, o complains yet"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,"Yes, there are better ones with better specifications but this is not bad at all"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,Only complain is that with heavy usage the batter
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Wonderful,Very classy look
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Wonderful,Using this phone for 1month now
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Wonderful,loving using it
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Wonderful,"Battery is ok, I get 6 hours screen on time after customizing my phone"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Wonderful,Very smooth interface
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Good choice,"Good phone with the top notch, decent camera and other features"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Good choice,The phone looks awesome
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Good choice,Though the price should be around 10k for 32gb and 12k for 64gb variant
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Awesome,Big B of 9 lite
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Awesome,I have purchased honor 9 lite and 9N back to back
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Awesome,Really like honor mobiles
"Honor 9N (Midnight Black, 64 GB)",Mobiles,1,Not recommended at all,Loss of valuable money
"Honor 9N (Midnight Black, 64 GB)",Mobiles,1,Not recommended at all,Plz do not go for this product
"Honor 9N (Midnight Black, 64 GB)",Mobiles,1,Not recommended at all,Looks wise it's no
"Honor 9N (Midnight Black, 64 GB)",Mobiles,1,Not recommended at all,1 but battery life is pathetic
"Honor 9N (Midnight Black, 64 GB)",Mobiles,1,Not recommended at all,After using it for 2 months now I have to charge it not less than thrice a day
"Honor 9N (Midnight Black, 64 GB)",Mobiles,1,Not recommended at all,And still the battery finishes in just 4 hours of use
"Honor 9N (Midnight Black, 64 GB)",Mobiles,1,Not recommended at all,Flipkart is not helping
"Honor 9N (Midnight Black, 64 GB)",Mobiles,1,Not recommended at all,I thought of exchanging it with some other model but Honor 9n is not on the exchange list
"Honor 9N (Midnight Black, 64 GB)",Mobiles,1,Not recommended at all,IMEI is not valid
"Honor 9N (Midnight Black, 64 GB)",Mobiles,1,Not recommended at all,I am hopeless
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Highly recommended,"Very Nice mobile than overall advanced mobile, latest version low prices thanks flipkart"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Highly recommended,Once thanks to flipkart good management
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Highly recommended,Your vision I like it
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Must buy!,nice and decent in the price range
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Must buy!,go for it if you are looking for a entry level smart phone
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,Using Honor 9N 64 gb variant since 2 months
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,Super and beautifull design
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,Display is sharp and stunning
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,Voice quality is good
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,Camera is superb and crisp crystal clear photos can be clicked
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,Low light pics are good
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,Notch looks beautiful and amazing
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,No lags while using
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,Battery is good
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,24 to 34 hours of battery in normal usage
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,"When you apply screenguard, go for normal notch screenguard"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,Dont use 4d or full edge to edge screenguard from outsidr market
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,Interface is sm
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Just wow!,phone is really nice
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Just wow!,but its very hard to see that the phone price is cut by rs
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Just wow!,thats proves thta the phone isn't selling very well
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Just wow!,its not a successful phone like the honor 9lite
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Just wow!,but yeah the look its just awesome and the display tooo
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Good quality product,Good finish and design expecially the notch like I phone x
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Good quality product,Over all good
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Classy product,Fabulous phone and mobile personalities very nice
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Classy product,I love honor 9n
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Classy product,And thanks flipkart
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Classy product,Very very fastly service
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Classy product,Only 18 hours delivered to my address
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Classy product,Nice God job
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Worth the money,I will tell only few cons 1
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Worth the money,Battery life is not so good
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Worth the money,Durability could have been better
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Worth the money,Honor services are not available in India
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Worth the money,Bt overall I like this phone
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Worth the money,"Camera, processor, display, one hand use, features all are awesome"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Worth the money,For the basic need its just the perfect one
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Wonderful,EDITED Exceptional delivery by flipkart
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Wonderful,Got delivered within a day itself
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Wonderful,"Will give detailed review after using for about a weekI've used this phone for half a month now and what I felt great is the display, It's stunning & that's because it has 432 ppi"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Wonderful,I got 2 security patch updates too and this is something good
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Wonderful,"Camera : Pretty decent but not wowwwwiee enpugh, In outdoor (with bright sunlight) the camera keeps its promise"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Wonderful,In lowlight it struggles if camera is ur primary t
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Brilliant,Its a very nice phone
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Brilliant,Battery power is quite impressive it lasts for one to if you use it for whole day
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Brilliant,Display is big and watching movies is fun in with this big and notch display
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Brilliant,Overall this phone is value for money and best in this price bracket
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Decent product,Performance: there are better one avail in market
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Decent product,"Camera: its simply bad, the modes and options to play with are good but quality isnt good as others"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Decent product,"Display: good, side bezels are fat for notched display"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Decent product,"battery: average, can make last longer by enabling power saver and adjusting display resolution"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Decent product,Design: its the only thing thats great in this device
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Wonderful,Awesome buy definitely buy if ur looking for a stylish and value for money phone battery is little less and heats fairly quickly but overall awesome loved it
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Delightful,Everything perfect but low battery life and music quality is not so good if you are a music lover
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Terrific,"It makes A Beautiful Device due to NotchSome Performance Glitches, Display is Very Bright and have Really Good ContrastCamera is Very Good"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Value-for-money,Bought it first day itself with excitement but now after buying it I came to know that its not that much worth I have paid
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Value-for-money,Only the notch looks good whereas features are not new one
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Value-for-money,I just don't like thephone
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Excellent,I m reviewing this after using for a month
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Excellent,This phone is really amazing
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Excellent,Both the camera qualities sre just awesome
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Excellent,It clicks good photos in even low lighting
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Excellent,Processor is even fast and main pros is that its an eye catcher beautiful design and colour
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Excellent,Its build quality is also good
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Excellent,I would recommend to go for a 4gb version
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Excellent,The main drawback is its battery but it still runs for a day with heavy usage
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Nice product,not satisfied with battery when continuous used with 4g u gonna end up
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Nice product,everything else is good about the fon sleek body fab looks
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Mind-blowing purchase,Smart looking design and verry slim or by hand comfortable feel Best honor Series mobile
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,We are Very Happy
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,Easy to Buy
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,Easy Payment on EMI
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Fabulous!,We are Great Thanks To Flipcart App
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Terrific,Very nice product
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Terrific,"Only con is battery , though it is good it could have been better"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Terrific,Best for normal users
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Terrific,Heavy users don't buy
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Brilliant,this is my first huawei honour purchase and I can say with utmost confidence that it's a great device
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Brilliant,had some concerns regarding battery backup but the smart UI manages battery pretty well as I am average user of phone so once fully charged it work for almost 2 days camera is good both of them create images with details & unlocking of phone comes with finger sensor its very efficient & face unlocking is pretty effective too but not in dark so slightly lit face is needed to unlock device
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Just wow!,yeah awesome mobile
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Just wow!,good display nice look I'm satisfied with this mobile
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Wonderful,Overall phone is good display is so bright and ambitious at each and every angle
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Wonderful,Looks very premium marvellous build quality
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Wonderful,However camera is also good but for portrait I don't recommend because sometimes it's not detect edges properly
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Wonderful,Other drawback is battery is not good enough and performance (kirin
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Wonderful,"is decent too, sometimes it's bit up lag to ran apps"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,4,Wonderful,In terms of value for money I ok with it
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Just okay,After two months of usage:-Cons
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Just okay,"Very poor battery backup, trust me if u looking for good battery performance please don't buy this"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Just okay,Below average rear camera performance but selfie is good
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Just okay,Not for high graphics gaming
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Just okay,Very stylish and feels premium on hand
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Just okay,Vivid display and good performance but I feel fingerprint is sometimes laggy especially in wet fingers but It may be fix in update thats not issue
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Just okay,Good sound quality in earphone
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Just okay,Call quality is a
"Honor 9N (Midnight Black, 64 GB)",Mobiles,2,Could be way better,"Good looking phone battery backup is not good enough, is less than one day"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,2,Could be way better,Phone size also small and handy which I like
"Honor 9N (Midnight Black, 64 GB)",Mobiles,2,Could be way better,But now at this price range you can find good phones
"Honor 9N (Midnight Black, 64 GB)",Mobiles,2,Could be way better,And if your budget is 7-11000rs then you have so many options now days
"Honor 9N (Midnight Black, 64 GB)",Mobiles,2,Could be way better,but keep in mind it's hard to find good phone because of this competitive market overall phones build quality is decreased specially screens can break easily (if not gorilla glass) even back panel also made with glassy material
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Simply awesome,"Must recommended mobile nice design and compact device excellent display very good camera, but it's new feature missing dual 4G"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Simply awesome,Hope so honor will update this feature via OTA in coming days
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Fair,"The phone is good overall, but Charging is pretty slow"
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Fair,No earphones either
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Fair,A clear case is included which wasn't there in description
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Fair,Face recognition is not great
"Honor 9N (Midnight Black, 64 GB)",Mobiles,3,Fair,Camera could have been better
"Honor 9N (Midnight Black, 64 GB)",Mobiles,5,Best in the market!,I am so much satisfied with the delivery of flipkart
