product,category,rating,review_title,sentence,raw_aspect,initial_canonical_feature,final_canonical_feature,sentiment,match_type,has_feature
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Just wow!,Nice mobile in their budget segment,mobile,overall,phone_type,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Just wow!,Nice mobile in their budget segment,budget segment,value for money,budget_category,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,"As expected awesome product, because m previously using Honor mobile,n would expect same for💪👌👍",product,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Classy product,I'm very very satisfied,satisfied,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Great product,"Good mobile for low price,👌",mobile,overall,phone_type,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Great product,"Good mobile for low price,👌",low price,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,It was great and working well till dateThanks for the same Swapan kumar saha,working,performance,performance,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Worth the money,Some signal problems,signal,signal strength,signal_strength,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Very Good,Value for money,Value for money,value for money,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,Best phone in low price,phone,overall,phone_type,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,Best phone in low price,price,price,price,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,In this price this is very gorgeous phone Battery backup is very nice Looking cool The phone is lightweight,price,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,In this price this is very gorgeous phone Battery backup is very nice Looking cool The phone is lightweight,Battery backup,battery,battery_life,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,In this price this is very gorgeous phone Battery backup is very nice Looking cool The phone is lightweight,Looking cool,design,design,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,In this price this is very gorgeous phone Battery backup is very nice Looking cool The phone is lightweight,phone is lightweight,weight,weight,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,All is okay,All,overall,overall,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Value-for-money,Condition after 3 month while putting the mobile in pocket,Condition after 3 month while putting the mobile in pocket,build quality,build_quality,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Wonderful,Value for money,Value for money,value for money,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Classy product,Value for money in this range,Value for money,value for money,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,Good value for money,value for money,value for money,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,it's a good phone,phone,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,Its a nice budget device for normal day to day use,budget device,value for money,budget_category,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,Its a nice budget device for normal day to day use,normal day to day use,performance,daily_use,neutral,new,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,good phone based for mony,phone,overall,phone,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,good phone based for mony,mony,value for money,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Nice product,So nice product,product,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Excellent,Mobile is very very very nice but seller pack is very very very bad no safety,Mobile,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Just wow!,Osum in this price range under 8000,price range,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,Very good product item,product item,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Must buy!,Battery low hai best product,Battery low,battery,battery,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Must buy!,Battery low hai best product,best product,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Brilliant,it's better than vivo and Realme phones p,it,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,1,Don't waste your money,"display is not good , sound pitch is not good , i suggest everyone before purchasing pls visit nearest shop",display,display,display,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,1,Don't waste your money,"display is not good , sound pitch is not good , i suggest everyone before purchasing pls visit nearest shop",sound pitch,sound quality,sound_quality,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Perfect product!,Value of money,Value of money,value for money,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,One of the best,One of the best,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,Display phone under the price of 8k,Display,display,display,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,"it has smooth performance, and a decent battery for a normal and basic daily usage",smooth performance,performance,performance,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,"it has smooth performance, and a decent battery for a normal and basic daily usage",decent battery,battery,battery,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Brilliant,Best selfie camera ur 8 k,selfie camera,camera,camera,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Perfect product!,Very very wonderful phone,phone,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Perfect product!,All feature best another company phone,All feature,features,general_features,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,In this price range this mobile phone is better in the market than all other but buy on sale time,mobile phone,overall,phone_type,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Simply awesome,In this price range this mobile phone is better in the market than all other but buy on sale time,price range,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Nice product,value for money nd nic look performance is also good👌,value for money,value for money,value_for_money,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Nice product,value for money nd nic look performance is also good👌,nic look,design,design,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Nice product,value for money nd nic look performance is also good👌,performance,performance,performance,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,Super camera Phon this price I Like it,camera,camera,camera,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,Super camera Phon this price I Like it,price,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Very Good,Value for money,Value for money,value for money,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Mind-blowing purchase,It was worth it,It,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,Nonnor 10 lite almost good but battery back up not good,Nonnor 10 lite,overall,product_name,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,Nonnor 10 lite almost good but battery back up not good,battery back up,battery,battery_life,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific purchase,Nice product so good,product,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,worth of money,that's the only cons otherwise it's okay,cons,overall,negative_aspects,negative,new,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,worth of money,that's the only cons otherwise it's okay,it's okay,overall,overall,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Worth the money,Over all good,Over all,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific,value for money,value for money,value for money,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,Very good mobile nice camera honour 10 Lite,mobile,overall,phone_type,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,Very good mobile nice camera honour 10 Lite,camera,camera,camera,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Nice product,For fhd display,fhd display,display,display,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Nice product,And a 3400 mah not much but good enough battery,battery,battery,battery,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Must buy!,Best phone honor 10 lite and best price,phone,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Must buy!,Best phone honor 10 lite and best price,price,price,price,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Good choice,Amazing Cell phone,Cell phone,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,2,Could be way better,display broken withinfew weeks,display,display,display,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,2,Could be way better,phone fully dead within 6months,phone fully dead,overall,battery_life,negative,new,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Brilliant,is good Mobil value of money,Mobil value of money,value for money,value_for_money,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,"good phone with decent camera, processor is also good",phone,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,"good phone with decent camera, processor is also good",camera,camera,camera,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Fabulous!,"good phone with decent camera, processor is also good",processor,performance,performance,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Super!,Excellent Honer keep it up,Honer,brand,brand,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,3,Does the job,Camera is having dull quality,Camera,camera,camera_quality,negative,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,Good honor phones Flipkart,honor phones,brand,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific purchase,Very beautiful phone and working is very good,phone,design,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Terrific purchase,Very beautiful phone and working is very good,working,performance,performance,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Very good camera and all fuchars,camera,camera,camera,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,Very good camera and all fuchars,fuchars,features,features,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Perfect product!,Very good quality product must buy,product,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,superb for this money,money,value for money,value_for_money,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Best in the market!,good product awesome,product,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Highly recommended,value for money,value for money,value for money,value_for_money,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Really Nice,Nice mobile Good Bettry Backup Osam Mobile,mobile,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Really Nice,Nice mobile Good Bettry Backup Osam Mobile,Bettry Backup,battery,battery_life,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Really Nice,Nice mobile Good Bettry Backup Osam Mobile,Mobile,overall,phone,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,Quality is very good for the price,Quality,overall,quality,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Worth every penny,Quality is very good for the price,price,price,price,neutral,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,5,Classy product,Just WOW 👌👌👌,WOW,overall,overall,positive,existing,True
"Honor 10 Lite (Midnight Black, 32 GB)",Mobiles,4,Delightful,Best Phone in this Range,Phone,overall,phone,positive,existing,True
